e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,ppgs,0.0012047944904232096,0.005704192751855749,0.2112120930750899,0.8327232928925212
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,bmi,0.2884138002682508,0.005761494752858305,50.05884976727044,0
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,ppgs,0.009068498712040556,0.00574128540108504,1.5795241097623731,0.11422704771575277
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,bmi,0.28846336306517634,0.005761327102530929,50.06890911270347,0
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,ppgs,-0.0021387544882095844,0.0057572531521554865,-0.3714886998513945,0.7102763472624967
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,bmi,0.28840620907251285,0.005761528458637856,50.05723934941702,0
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,ppgs,-2.6185544494035415e-5,0.005699891411029067,-0.004594042694105963,0.9963345294813646
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,bmi,0.2884147242818448,0.00576154078190506,50.058610222399594,0
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,ppgs,-0.0035694124930956105,0.005722652300724735,-0.623733944598306,0.5328073451654503
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,bmi,0.2884414851958479,0.005761619406746793,50.06257179328542,0
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K,ppgs,0.004622515715635616,0.0056955789452525244,0.8115971633557381,0.4170296336668693
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K,bmi,0.28841631170715404,0.005761431414622375,50.05983599408306,0
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS,ppgs,-0.0032346569976307534,0.005680859541412513,-0.5693957004306561,0.569092145400826
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS,bmi,0.28842171732483085,0.005761478501301543,50.06036510587953,0
bmi,alt_log_adj,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,ppgs,-0.004622075674232211,0.0056981457187801334,-0.8111543478080288,0.4172838485843109
bmi,alt_log_adj,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,bmi,0.2884472393530631,0.0057615714311634305,50.06398736860182,0
