e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACTIVATED_NOTCH1_TRANSMITS_SIGNAL_TO_THE_NUCLEUS,bmi,0.2883948610573519,0.005761541293933738,50.05515821972839,0
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,ppgs,-0.0027733388080309566,0.0058852299720555685,-0.4712371175297159,0.6374750414846362
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_CDK5,bmi,0.28841503723719747,0.0057614754735434495,50.0592319730583,0
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,ppgs,0.011213305887263837,0.00582108995271869,1.9263241039638561,0.0540739035027458
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FRS2_AND_FRS3,bmi,0.2884829043929555,0.005761229982087182,50.07314502109907,0
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,ppgs,0.0032843865129157535,0.005884830188210667,0.5581106689357844,0.5767732231461176
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_FYN,bmi,0.2883969110202655,0.005761553715150966,50.05540610718906,0
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,ppgs,0.007834055631916637,0.005737341432230869,1.3654504833731842,0.17212234028827986
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_PI3K,bmi,0.2883459394804728,0.0057615280958072945,50.046781806080965,0
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,ppgs,6.37460380664636e-4,0.005674194121660769,0.11234377375831811,0.9105516304428932
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK2_SIGNALS_THROUGH_RAS,bmi,0.288415280427595,0.00576149966790148,50.05906396808749,0
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K,ppgs,0.0019272337392609623,0.005806575961412264,0.3319053693723184,0.7399631695281876
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_PI3K,bmi,0.2884014663307675,0.005761623123857643,50.05559373305051,0
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS,ppgs,6.37460380664636e-4,0.005674194121660769,0.11234377375831811,0.9105516304428932
bmi,alt_log_adj,REACTOME_ACTIVATED_NTRK3_SIGNALS_THROUGH_RAS,bmi,0.288415280427595,0.00576149966790148,50.05906396808749,0
bmi,alt_log_adj,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,ppgs,-0.004778034402503552,0.005755015746267627,-0.830238284856529,0.40641106482536105
bmi,alt_log_adj,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,bmi,0.28845207417323854,0.005761604522673829,50.0645389731426,0
bmi,alt_log_adj,REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,ppgs,-4.6783434371939586e-4,0.005910468981091335,-0.079153506298076,0.9369110837837095
bmi,alt_log_adj,REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,bmi,0.28841435009699556,0.005761498360922692,50.05891385011287,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,ppgs,0.00243280982405806,0.005700843157360961,0.42674561585101706,0.6695678623131776
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS,bmi,0.2884325499156817,0.005761632624139299,50.06090612359533,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,ppgs,-0.0015450614796025893,0.005815547987774041,-0.26567771134392737,0.7904893623418867
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,bmi,0.2883946801684355,0.005761979729618862,50.05131807145596,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,ppgs,-0.006472057313601825,0.005860773649596644,-1.1043008484122656,0.26947202775034196
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,bmi,0.28836526119570677,0.005761547448290848,50.0499672672573,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,ppgs,-0.007858339874566347,0.006063547986105611,-1.295996979420866,0.19498707648997884
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,bmi,0.2884821312424074,0.005761562781973759,50.07011850065809,0
