e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_IKBKE,ppgs:bmi,0.005372562411273584,0.005664607140945684,0.9484439569407906,0.3429115756645107
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,ppgs,-0.0035359073012306563,0.0057194112272531406,-0.6182292478606832,0.5364291997840165
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,bmi,0.2884579163938608,0.0057619610320749914,50.06245526273225,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING,ppgs:bmi,-0.0010580535413446325,0.005686231102130846,-0.18607290529365572,0.8523889206619722
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,ppgs,0.012675729036473562,0.005882195811890034,2.154931498684786,0.03117558963481488
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,bmi,0.28831071928597296,0.0057613148844623705,50.04252068629595,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES,ppgs:bmi,0.002278080891652376,0.0058540651816419995,0.38914511898437726,0.6971717215572236
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,ppgs,0.029636384125894918,0.00596264106752463,4.970345152470893,6.722312212052266e-7
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,bmi,0.2881282436630077,0.005759937843765164,50.02280432155907,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NF_KAPPAB_IN_B_CELLS,ppgs:bmi,0.005416391107052851,0.006028057652631169,0.898530077045409,0.3689106492991311
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,ppgs,-0.009075859520320289,0.005806812853289242,-1.5629674572996288,0.11807141194352154
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,bmi,0.28854195959725987,0.005761638217743577,50.07984685825365,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7,ppgs:bmi,-0.009541563220627566,0.005767102965880881,-1.654481162739248,0.09804085840212831
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,ppgs,-0.001030158546822105,0.006694132007093969,-0.15388978671624873,0.8776977326341917
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,bmi,0.28829563050924456,0.005762223243856701,50.03201339285252,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS,ppgs:bmi,0.009458138714311632,0.006780798682251764,1.3948413981184262,0.1630746007867568
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs,-0.0022729547755170184,0.00568390691660455,-0.39989303288499933,0.6892383170615579
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,bmi,0.2884055712436106,0.005761536081848368,50.05706241296102,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs:bmi,-0.00545468498241045,0.005668585412967537,-0.962265642135732,0.33592439081369785
