e,y,pathway,term,estimate,std.error,statistic,p.value
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,ppgs,-0.006275362149425751,0.0056773484805187745,-1.1053332679787047,0.2690245885051194
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,bmi,0.28837273958389076,0.0057611569980667845,50.054657368417004,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_APC_C_AND_APC_C_CDC20_MEDIATED_DEGRADATION_OF_MITOTIC_PROTEINS,ppgs:bmi,-0.010783013939262722,0.005743374770789015,-1.8774700188651228,0.060463962122742194
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,ppgs,0.0010106640637203826,0.0056964030076380665,0.17742144689644074,0.8591786299723737
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,bmi,0.2883754587533046,0.005762071806304834,50.04718241063317,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS,ppgs:bmi,0.0027344178494247318,0.005617665605997414,0.4867534027845072,0.6264368588732081
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs,0.02162982871281457,0.00569767158648415,3.7962575386275716,1.4720269390336958e-4
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,bmi,0.28860510727939015,0.005760236819840977,50.10299338480282,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA,ppgs:bmi,0.008091183659506234,0.005683497270746248,1.42362761413693,0.15456530372523586
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,ppgs,0.008914255614526276,0.005691845526178517,1.5661450356526583,0.11732582881042235
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,bmi,0.28849739125967094,0.005761815604559643,50.070569948709746,0
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS,ppgs:bmi,-0.005167983850513327,0.005617633031103804,-0.9199575376140001,0.35760277737707824
bmi,alt_log_adj,REACTOME_ACTIVATION_OF_C3_AND_C5,ppgs,4.996819519281132e-4,0.005689953238832541,0.08781828794618311,0.9300217225433813
